p_id,agent_type,sex,age,min_static_exposure,mean_static_exposure,mean_raw_diff,mean_abs_diff,max_abs_diff,mpd,mapd,non_home_hours,unique_nonhome_nontravel_hexes,num_location_changes,min_transition_distance_km,avg_transition_distance_km,max_transition_distance_km,travel_hours
2017000763724-3810002,worker_only,male,49.0,4.833636736573785,6.915252729591832,1.8225274278541246,1.838932514892006,8.681277483274352,32.274599506692525,32.51636855574916,49,5,19,1.6142910585758456,26.841819417510052,41.4132117585109,0
2019HU1117254-4306102,worker_only,female,47.0,7.892813418466473,10.00514422673946,1.7690711051865473,1.8242465204159866,7.111059536760382,17.666989273759615,18.28211730268083,57,6,17,0.9487894878128741,22.787035585344046,39.036014128727686,0
2019HU1205319-1670103,worker_student,female,16.0,7.850449353250478,9.392407869450992,1.8141429350000007,1.817065455412149,7.919691524321012,19.296482080048406,19.325899717767488,59,6,21,0.9339717071815082,4.079269531974405,6.725128253539911,0
2015000550749-2223203,worker_only,female,28.0,4.297385211883841,5.523111473099098,2.30824833698868,2.3389336282349893,10.15934634180796,40.895639234324335,41.48791581370676,68,6,17,0.9413810037896932,59.9094471199018,98.49083178055558,9
2018HU0933225-3823901,worker_only,female,60.0,4.926426280932193,5.585328231021209,2.260526028308265,2.260526028308265,20.35263003474191,38.80519753084927,38.80519753084927,43,4,15,0.9725879592209501,25.094398779105074,33.46519736301433,0
2018HU0933807-1153002,worker_only,female,42.0,5.074797414503287,6.021637661623229,1.6063333292619366,1.6063333292619366,8.87936975691738,26.82948765851248,26.82948765851248,60,7,19,0.9429531102097373,10.669704300524986,23.39023350712124,0
2018HU0943030-3986102,worker_only,female,56.0,4.7820076318445714,5.443710094266184,2.626647819486443,2.626647819486443,13.808489575185737,46.442572176742,46.442572176742,46,5,17,0.9391145881114924,25.326864963151433,42.62323705544385,0
2018HU0943030-3987102,worker_only,female,56.0,4.796104334200674,5.52136451878402,2.118778340276104,2.1214422685346115,13.281640801399577,36.29429282358488,36.34824762763233,46,6,20,0.9393424825239627,23.38829009649681,38.6689167378876,0
2016001110872-1302401,worker_only,male,35.0,4.912449805869047,5.9522063598293204,1.6224921708600508,1.6245964259658752,8.735855464408566,26.1996235381723,26.236826727207692,65,7,22,0.9725684638920957,16.50663163345252,25.200005089037976,0
2019HU0919678-2109001,worker_only,male,30.0,4.584760586454807,5.9635453026396466,2.0874184100203164,2.107576674930489,10.043636302805034,35.96238657219805,36.320394290646284,52,7,19,0.9413298875668106,13.0620448348987,23.536848556016192,0
2016000734409-5013101,worker_only,male,36.0,5.314060128742716,7.438151734710447,1.7353276730357787,1.8273848504272887,9.466935369498584,23.716864383515222,24.944372426544138,62,15,33,0.9410324157076952,11.93611959388811,39.58858029005019,0
2017000237913-1020601,worker_only,female,28.0,4.46524805073766,6.612339961127517,1.791868179097693,1.815101573325093,6.928965917409437,27.858987811181922,28.204539779977996,65,8,22,0.9408176716762293,15.653442069273025,28.506528757405164,0
2018HU0503391-2466902,worker_only,female,22.0,4.998180907627317,7.216487114834261,2.0713514028689284,2.100298787502007,9.853383306444982,26.200365145526337,26.6041243588434,48,7,16,0.9708819251255326,9.61347141531622,19.946563581434322,0
2018HU1228538-5373901,worker_only,female,45.0,4.613489678322817,5.513255369576221,2.0066218116745236,2.0066218116745236,14.319122905671652,34.86508574930867,34.86508574930867,37,4,13,0.9461084338956214,14.803131385915608,19.03648613242708,0
2018HU1199996-1299104,worker_only,male,31.0,4.598937381105777,6.58585655263064,1.7552803736166154,1.7552803736166154,8.74449618762959,26.234949635958436,26.234949635958436,51,6,19,0.9405996050399261,20.21077039541523,35.58458167527999,0
2018HU1251360-41401,worker_only,female,36.0,4.279530557844849,6.11243710657004,2.130994824855981,2.130994824855981,11.186363750584992,39.39013421091915,39.39013421091915,50,6,17,0.9393007875139037,13.318051068799749,19.311688949590344,0
2019HU0597224-1160303,student__lf_elig,female,18.0,6.408888058962851,8.932483748609197,1.920137177086527,1.920137177086527,7.268804110996571,21.78513604715195,21.78513604715195,58,7,18,0.9418224346800038,9.638320407566694,17.15715411168329,0
2018HU0893743-4786701,worker_only,male,41.0,5.311019599090658,7.521258342622968,3.3146288970151168,3.3858914411993726,10.002497203217494,44.71574921997806,45.6493973477925,74,17,30,0.939249057103101,9.071494802763846,21.82258060172228,0
2019HU1365244-1377302,worker_only,male,50.0,5.955760634868503,7.9433405077172115,2.071115272343299,2.071115272343299,9.264403692585152,27.366286302794645,27.366286302794645,50,3,12,0.9390627760749845,25.095651046794426,30.64861299856508,0
2018HU1387673-218003,worker_only,female,32.0,5.382084275628292,7.2410661922324255,1.9585530507013067,1.963105734723188,10.104597673772169,27.03003282738325,27.095406033117147,41,5,17,0.9416076597512987,19.30211065562358,31.945874956601283,0
2018HU0959663-2188801,worker_only,male,55.0,4.776643355613235,6.5109669655203835,2.4065905692738,2.4420362093092796,10.912646594561988,39.097974971246366,39.65180431452276,52,8,19,0.9737605183708377,20.533873495856273,39.607496066572,0
2019HU1229776-1847703,worker_only,female,23.0,4.793373242385003,6.335561499630483,2.407928614647469,2.4122400771433083,12.445010266622557,38.65107710695561,38.71995361649569,49,5,16,0.9411650955937183,25.76635498773012,38.42739436152584,0
2015001070743-4168001,worker_only,male,34.0,4.894158846415232,7.016244878598989,1.8027819684789872,1.8035003604105877,10.51653088975112,27.56058550256836,27.571002178595478,42,10,21,0.9434526816659995,18.292608589403816,39.24672134867915,0
2017000557522-5858502,worker_only,male,45.0,4.479934189941483,6.636652322870932,2.0569151240166406,2.0569151240166406,10.709893691909658,33.12244073341359,33.12244073341359,39,7,19,0.942065577975506,10.449736753077316,19.354020624456414,0
2018HU0911770-5891502,worker_only,male,26.0,4.479934189941483,6.636652322870934,2.329038293762584,2.329038293762584,13.34836768029893,36.439318065280865,36.439318065280865,43,5,16,0.9709104441199273,13.185739664102691,21.774605979902518,0
2015001362222-1048001,worker_only,male,44.0,5.008748448986201,5.997568964835797,2.5515355982114767,2.5798926987025688,22.492515265760744,39.289014807842,39.79432288766696,61,14,26,0.9418283563493242,16.303469583663567,39.710282637169605,0
2018HU1058850-3420201,worker_only,male,26.0,5.739196944599065,6.687748230954392,2.1848730710400623,2.1990711432150167,10.878024622005132,31.637585838790432,31.87313232548727,46,6,18,1.617025321423479,16.30727030161506,29.28514655518558,0
2015000996240-1246401,worker_student,male,36.0,5.067349967523951,5.905427457134943,2.5385223477732164,2.5385223477732164,20.178812270957323,44.96881460131454,44.96881460131454,57,5,20,0.9443835021971606,25.594467774199465,37.4209816843007,0
2015001503531-4502101,worker_student,male,45.0,4.813393756245966,5.570063896736485,2.4645846594235565,2.4645846594235565,12.770211257129953,43.092740100045695,43.092740100045695,45,6,18,0.9415017082651846,17.83468659335323,31.398818332606826,0
2015000413492-1817902,worker_only,female,45.0,5.938638985623208,8.09828360011881,2.3049378068055697,2.308273602515977,7.621965944616319,29.52716177968445,29.5678995021741,67,9,20,0.943356327647118,11.091313448010627,24.203771984133308,0
2017000664736-836102,worker_only,male,58.0,8.41143344594898,9.394510550590978,1.7490356186418328,1.7578630012614045,7.654316058558026,18.64467432793262,18.749619372987013,54,5,16,0.9386314744015531,64.831218263563,104.08565374803575,6
2019HU0348988-4347304,worker_only,female,65.0,5.131655050691083,7.297644303191938,2.2029601512942776,2.2154522594509816,7.733670332117634,33.94696422579868,34.12017145978135,62,8,18,0.94360490300589,21.469745560433132,38.05354295680518,0
2019HU0416265-104601,worker_only,male,36.0,6.29654106204094,8.926475450989003,2.180944359725278,2.180944359725278,8.53283539936885,26.805067659331392,26.805067659331392,56,4,15,1.6621307197047896,8.086829571328852,11.331394796960177,0
2019HU0637057-2288901,worker_only,male,38.0,4.667354505899148,6.7693528269740435,3.182320116906847,3.182320116906847,11.183588691952451,50.63830883657607,50.63830883657607,75,19,32,0.9388864176139409,9.149486490205584,28.223011708423904,0
2019HU0833528-354605,worker_only,male,20.0,4.705042713153317,5.788701559414376,1.6154210247629943,1.6268594788822786,12.334174458598207,26.641846488759253,26.86542165099744,54,6,17,0.9443830024008298,26.038132924354038,44.764926844840936,0
2019HU0900716-4046302,worker_only,male,39.0,4.694534359563568,6.693235167020346,2.9829479677234794,2.9829479677234794,10.980298927646174,44.60904537536905,44.60904537536905,55,7,18,0.970948815999743,12.841005881003717,23.33887024184131,0
2018HU0394347-2349901,worker_only,male,30.0,5.287950311434751,7.579242091578209,1.6739488541919898,1.679063384571197,8.849500961341231,23.618583462275076,23.694120171042226,52,7,18,0.9394975989652826,5.870406595603997,11.006877063069672,0
2015001494585-993402,worker_only,male,52.0,4.525913962258678,6.725224214959013,2.1489316263647247,2.1661117937561274,7.734724840176038,31.08426728053851,31.343425434569145,72,10,25,0.9396605260122203,7.406383291295316,15.564792446580558,0
2018HU0906343-1036702,worker_only,male,41.0,5.655953662094587,7.294965882801127,2.5802147057483205,2.5802147057483205,8.706150921839761,35.173870475658816,35.173870475658816,61,4,14,0.9736548293828268,19.69570786743991,28.324810521162718,0
2017000465065-101402,worker_only,male,34.0,6.067041664559229,8.198166952958713,2.218685026954857,2.2539287489052646,10.369214376599661,28.245900195133146,28.66497086206607,51,7,19,0.9407256872215909,11.434862011239554,20.293326205906585,2
2017000965369-2748605,student__age05_09,male,5.0,9.88340386940133,11.39900477798741,2.084516833822936,2.147398927712775,9.903456808053976,17.488062395217472,18.113220656481992,52,9,21,0.9737664334480882,3.3329351031763395,5.419074375157561,0
2019HU0882452-4317302,worker_only,female,62.0,4.757184939314487,7.093188673104722,1.6107271220944024,1.6193680276437032,8.11902545236412,21.236764033794906,21.35820478572882,45,3,16,0.9717912430781142,26.397226116876983,34.765287772226976,0
2015000033491-894301,worker_only,female,40.0,5.228091464439854,7.315746639877891,3.5701210940587473,3.597229616749572,12.043783234424986,52.15819338066451,52.52884941167043,68,4,15,1.6640365461974562,24.18649725163815,35.30013298529558,0
2015000068193-2763302,worker_only,female,51.0,4.297385211883841,5.523111473099086,1.8695788634915953,1.909611047225756,12.940998297123716,33.90015284006103,34.66891512864233,52,6,17,0.9737634986498429,21.35091523313045,36.22521990357089,0
2018HU0654372-5292401,worker_only,male,61.0,4.574689648178764,5.378923891198331,1.705587314299537,1.705587314299537,7.567774758697952,30.570324500887487,30.570324500887487,72,6,18,1.6582785879683548,43.4398430796258,77.3668587740101,0
2019HU0246474-615901,worker_only,male,60.0,5.518831045322405,7.583327793472835,2.411346757376375,2.424333105342149,17.536574829196212,29.31514816520951,29.490501925527873,65,8,20,0.9444093691184788,19.699485692119374,38.550836323753096,0
2015000996240-2803802,worker_only,male,26.0,6.049793336005431,7.089259126567085,1.975341238363318,1.975341238363318,8.053821615143722,26.30783192732615,26.30783192732615,48,8,22,0.9442074188736548,19.153563366423967,34.62296635044214,0
2016000009106-2325501,worker_only,male,34.0,5.287950311434751,7.579242091578214,1.8034890822519987,1.8085127243832502,10.931001113497679,26.382511908793603,26.449171313881664,48,6,19,1.6618816785181607,11.193055090112955,15.377790878328478,0
2015000172311-2717502,worker_only,male,31.0,6.0755031892886455,8.604765828254964,1.8942368274802477,2.0172634127506703,8.058431357979652,21.902872741993317,23.33429832677942,62,9,21,0.9416828571503335,11.101959944576704,22.73658542087963,0
2015001508808-3548706,worker_only,male,41.0,5.533533645163673,6.975896038572063,1.738698482773462,1.7698337474271058,7.933479896806875,26.3008598106039,26.778059574274195,59,7,21,0.9417098345238535,18.330406193294706,30.423444505252085,0
2019HU0706848-5158007,worker_only,male,23.0,4.972560804253034,6.579899538437556,1.6851293503495852,1.6932786458264037,11.67876705935177,26.065397946840225,26.19444010044956,39,7,20,0.9466577920622451,22.490396287577376,38.355804529134225,0
2019HU0723308-2647301,worker_only,male,38.0,5.279173052737595,6.904346263366511,1.624179861385169,1.6295354057406382,6.74465444908053,23.809489955043134,23.89164514399974,52,3,13,1.9440897960601353,37.06931608849752,49.76909268836816,0
2018HU0181051-2731201,worker_only,male,29.0,5.50925465977932,6.596004974530628,1.7688757457914352,1.7964421932540997,10.475715423094943,25.869137873497937,26.310700518529828,65,6,17,0.9466758676207723,26.42992664332027,44.766828040433076,0
2017000006949-2011102,worker_only,male,35.0,5.906272392283348,8.097060618073826,1.734578959949409,1.7456684228146042,10.024920899528382,23.36159771647937,23.49552581092839,37,8,17,0.9460588156555387,20.89074536615678,43.850727127721704,0
2017000628868-2467801,worker_only,female,31.0,4.6553040942614805,6.487287056789931,1.7587737687163538,1.777358375993291,7.833181312941042,27.455145297146867,27.744191366076603,44,4,17,0.9395879276504323,12.853656719998575,17.77319933680848,0
2017001050834-1849704,worker_only,male,30.0,5.440684817628163,7.52888645483689,1.7527362380092748,1.8237831100341315,8.607885157878524,22.536233604090654,23.48410432025709,61,6,20,0.940762592125028,16.765598323114546,33.51106588211843,0
2018HU1199850-3092502,worker_only,male,27.0,4.276336787129025,5.282609310378719,3.0917791676993027,3.0917791676993027,13.813847732883216,54.08652050406888,54.08652050406888,57,5,16,1.883181958586107,21.308163968265816,33.466200507280874,0
2015001225263-4478301,worker_only,male,42.0,4.713478931360792,5.740464604069205,2.8477811772401287,2.863902653055637,19.14890230299813,47.501535468027846,47.80370986614796,62,11,23,0.9466078929109035,17.413584627216206,39.58346025490864,0
2018HU1374435-3958902,student__lf_elig,female,16.0,7.330150791053768,9.032390350909878,1.8304945798657524,1.8304945798657524,10.16694595298679,20.714767700863813,20.714767700863813,80,9,25,0.9377934418374014,6.5919419078512815,11.780176397985795,0
2017000072467-2866302,worker_only,male,36.0,5.3723709335196,7.49980392904933,1.6281830766676626,1.6281830766676626,9.408624564721698,23.93186564946547,23.93186564946547,41,10,22,0.9437789273017777,19.502749295596775,42.937069280134516,0
2017001138494-2309801,worker_only,female,45.0,6.262888363241144,7.374665288744,1.6862055141889853,1.8281832160537033,8.741795657040177,21.1027227837186,23.27275868318289,60,8,19,0.9396605260122203,16.11000747058687,29.306391566310854,0
2016001264315-3533302,worker_only,female,53.0,4.769580129626016,5.698524045506231,2.569686944962026,2.5944830896456166,17.719399761386917,45.17475530573952,45.649581162573774,50,8,20,0.9467935801689887,17.608503059595133,35.349787192103925,0
2017000281375-3402001,worker_only,male,52.0,4.445061237605357,5.526078867967361,2.268661394488169,2.358815308501574,12.589327595726573,38.041457576010224,39.7308388975314,62,5,16,1.6123437826245859,20.47788230033507,31.9237934418452,0
2018HU0289253-4007401,worker_only,female,42.0,17.409810129306727,19.904090533195454,-3.877583653050232,3.877583653050232,17.162671911456222,-19.668313456180083,19.668313456180083,47,7,17,0.9411510923038308,74.15089476267273,125.28290831657631,0
2018HU0289253-4007501,worker_only,female,42.0,17.409810129306727,19.904090533195454,-4.421506447307354,4.421506447307354,19.371731269769683,-22.402002638600372,22.402002638600372,52,10,21,1.8780112213648998,65.97340319373919,138.4309657176029,0
2015001235569-2304802,worker_only,male,30.0,5.420465844146331,7.649660630898537,2.539755294607736,2.5812273572539324,13.38310821446815,38.397544152302046,38.93756834555522,75,16,29,0.9413518868009118,13.890650071031773,40.293074089773896,0
2018HU0220667-854101,worker_only,male,36.0,5.115708191225869,5.790575719874087,2.1225118731394494,2.125547119650114,18.01791635119182,35.851087726639214,35.90805586578378,25,5,16,0.941747459026935,23.428166421990262,36.60083731728799,0
2015000311427-4080602,worker_student,male,41.0,5.0349853955914385,6.11420647930853,2.0581239233170074,2.059039896443934,10.793724928135724,32.84058523274109,32.85666222028918,42,7,17,0.9446603218600014,20.362213393142344,35.92394233700184,0
2015000996240-3722801,worker_student,male,36.0,5.6693745288796755,6.519535023497698,1.7069629415378607,1.7069629415378607,14.604977727924496,25.201803930082978,25.201803930082978,56,6,21,0.9447258882766092,32.20895896214058,49.954244878572645,0
2016001071361-2262601,worker_student,female,25.0,4.667354505899148,6.769352826974047,1.9379990765699453,1.9379990765699453,8.769614725970397,30.20607335533449,30.20607335533449,49,4,17,0.9389072272931643,20.48882083635226,26.874722984594488,0
2015001115291-4441601,worker_only,male,35.0,7.610999148995401,8.81112822793765,1.7810035654540293,1.7810035654540293,7.533414841016331,20.63035339317869,20.63035339317869,67,12,24,0.9437973138310255,40.75006499734512,96.3012195059097,7
2016000521717-1910002,worker_student,male,23.0,4.646155426756078,6.342172115969768,1.8787198478009437,1.8787198478009437,9.13571843525962,31.216202186754842,31.216202186754842,46,4,21,0.9412067900344316,29.86906731558752,39.74268809217923,0
2017000697255-2704201,worker_only,female,48.0,12.290729209207766,14.453737207241087,-2.666259546324647,2.6770044983787176,18.50396521464881,-18.026173457575513,18.113596684230128,46,5,18,1.6618816785181607,97.33051823541481,147.9224203996373,0
2016000751850-1982002,worker_only,female,49.0,4.918064471494844,7.042141928555558,2.530827119093588,2.530827119093588,10.531960294053265,36.89960765549244,36.89960765549244,52,8,20,0.939228176462037,10.593550171377592,21.160676665005187,0
2015000560220-3448702,worker_only,male,60.0,4.2568548176132195,5.248599822013564,1.7357595642754644,1.7357595642754644,14.352495810956544,31.543911719085205,31.543911719085205,37,4,14,1.6650124004107918,34.888640770993675,49.57840137470687,0
2016000816476-548901,worker_only,male,41.0,5.461918808255181,7.884053448997352,1.9706934986293543,1.9706934986293543,14.778412962553332,22.750560272599156,22.750560272599156,50,8,18,0.9443835021971606,29.3828257272288,51.322573127340554,1
2016000954584-1325302,worker_only,female,34.0,5.973491543951483,8.286149800418066,2.1878074166939094,2.240538385695978,8.70450040869671,27.747224713759106,28.40032365732742,61,10,21,0.9393424825239627,9.631102900947862,17.838462964967164,0
2018HU0284075-209601,worker_only,female,65.0,4.4107224280172765,6.301106811554517,1.8984474643636875,1.8984474643636875,6.858819432493757,30.82138871587741,30.82138871587741,73,11,25,0.9432632252297528,14.774362908246225,36.44374250582058,0
2018HU0399084-2323706,worker_only,female,29.0,5.241519767789754,7.4119754623211165,1.76132013071136,1.767695133324389,6.544149826670402,24.636077109466033,24.72508241099087,55,5,15,0.9395879276504323,10.590654591554557,16.135362399751944,0
2019HU0278949-2073701,worker_only,male,45.0,6.011656344226064,8.204705685573579,1.5960353621671917,1.6062914043104606,8.507834604052476,19.65748276581947,19.77951127202226,43,12,24,0.9402169692285611,18.890209530492818,45.734536648007904,0
2017000554206-5034301,worker_only,male,26.0,7.98194420665726,9.346809480615713,2.102043720933243,2.102043720933243,7.578784035630726,22.944602263353723,22.944602263353723,56,6,18,0.9377724513575542,14.133557173117843,24.22931571485681,0
2016000822969-1283301,worker_only,female,56.0,6.315886055150619,7.6178430977404314,2.6927196193782494,2.6970038607851086,10.731409274610016,34.75136797660759,34.808015458808775,50,6,16,0.9709521089218522,22.863996998552317,37.120240587713994,0
2017001040106-4238101,worker_only,male,66.0,4.734518607077766,5.865879051899548,2.7354036158428023,2.754062586827242,18.874776838014636,44.623925934202205,44.95732091342156,45,5,18,0.9416154379411833,20.80542484493524,37.24979352445619,0
2018HU0096090-4255402,worker_only,male,37.0,4.734518607077766,5.8658790518995465,1.6509256507990653,1.6657979668720766,10.35710225547761,28.511291145138934,28.778237910552836,38,6,18,0.9415736409445121,15.814946669830817,26.75588679318343,0
2015000245769-2443601,worker_only,female,59.0,5.241519767789754,7.411975462321134,1.7302307170591311,1.7973434150291216,6.937568494867601,24.587674888423063,25.510075716620207,61,12,28,0.9427218457440633,6.821125575463161,16.168218696857203,0
2019HU0657784-3585301,worker_only,female,29.0,8.94909481150503,12.875551949742333,-2.5890483461005296,3.119632492162129,21.960503086698644,-18.123327313505566,23.064348613699735,81,14,27,0.9447865989419062,57.70671706548883,195.42582009417762,0
2018HU0736206-821102,worker_only,female,59.0,5.340841750357317,7.346858415477579,1.653130225640608,1.6587532852827802,10.904361507248286,23.430642475011453,23.507018512765317,47,6,17,1.6632036165017796,16.898283436792692,27.329949476857387,0
2016001334718-343702,worker_only,male,35.0,5.226621692840547,7.056697605505357,2.057457447769613,2.0821246803247213,10.446348816652748,29.453417559936256,29.819221659937377,45,8,20,0.9414904344349051,20.336511648101556,41.09082571856333,0
2016001498803-2449102,worker_only,male,39.0,5.241519767789754,7.411975462321126,2.112495419671101,2.112495419671101,7.814864027818463,29.43537004226685,29.43537004226685,54,5,18,1.6143811085871842,9.796406243125226,16.407120365993862,0
2019HU0518640-3835503,worker_only,male,20.0,5.535052703359294,6.372207717220706,2.738026773927174,2.7835212665988958,19.70560179562047,41.005496210666934,41.751576177210865,53,5,17,0.9419119727427622,19.883275173422476,33.95636245735544,0
2018HU0060008-4838503,worker_only,male,18.0,7.364882836499906,8.700002613286026,1.9740048317883458,1.9805411006584532,9.68525573450069,23.964581100859796,24.04154771121959,47,8,21,0.9364413775399247,18.597323445044843,31.412915753398597,0
2015000942388-1350001,worker_student,female,21.0,9.510777734115493,12.583065487636551,-2.3151009741892707,2.3151009741892707,17.678194925914735,-18.047388736313373,18.047388736313373,56,9,22,0.9445423949987739,27.739134785078374,46.72588403540861,0
2017000966315-6495501,worker_only,male,28.0,5.438462096402436,7.678025838156673,1.7153838652013855,1.7417283737422964,15.035865042555313,21.909322298252953,22.25154368628739,32,7,19,1.6643828666706169,22.415556514640254,41.479273180817565,0
2018HU0790949-2156403,worker_only,male,28.0,6.176187447487573,8.144600239962433,2.462582346708585,2.462582346708585,8.840390420548296,30.291348018680154,30.291348018680154,59,8,17,0.9393316056782431,16.038465752924004,30.687579596703706,0
2016000691043-2740302,worker_only,female,35.0,5.5318223594454,7.555580143666873,1.8571668716940828,1.8571668716940828,7.247499941888268,25.58477481094945,25.58477481094945,53,7,17,0.939755748873889,9.28300748771336,16.03251147410968,0
2017001249076-335402,worker_student,male,40.0,4.70536980154628,5.677727287441628,1.8417613586759716,1.8417613586759716,10.628809323765923,31.91986091305521,31.91986091305521,43,8,19,0.9465218659948104,21.897195187640317,41.478474650755004,0
2018HU0532502-1998504,worker_student,female,22.0,4.788306950920079,6.175977103353386,1.8492833284054735,1.8492833284054735,8.79493406688904,30.80174762911768,30.80174762911768,45,6,20,0.9396815759520223,14.392168743472322,20.232442921051398,0
2018HU0879179-1657002,worker_student,female,23.0,4.70536980154628,5.677727287441631,1.9172355129227523,1.9172355129227523,15.539833377647254,33.38294797635199,33.38294797635199,56,5,19,0.9448666841382395,36.39084119628027,50.43186988637907,0
2016000235398-3774801,worker_only,male,45.0,4.986229349971898,5.770378820881853,2.0621129278903894,2.0621129278903894,13.088803704353204,35.45235706932719,35.45235706932719,37,5,15,0.9417683635343382,25.051576127872085,37.50342790665472,0
2016000310351-5256501,worker_only,male,41.0,4.574689648178764,5.378923891198329,1.7451138576861953,1.7456525658243236,10.637658428489694,31.64421760113344,31.654919458369502,74,16,30,0.9418517166453751,17.342391270308237,50.245636205889184,1
2016000134214-1275001,worker_only,male,59.0,4.654134394905965,6.341899902588908,1.6417946336444547,1.6417946336444547,12.066368640766445,26.391404563176312,26.391404563176312,37,4,19,1.6151142000495131,26.916424087687016,34.33537771705587,0
2015001272877-1631702,worker_only,male,40.0,10.954378937006913,12.905114334187141,-2.6144117880153397,2.616873266092052,11.64992397694308,-19.501605223057624,19.523539281975758,57,3,13,0.9710670161132634,23.546520447018146,31.662414101903302,0
2019HU0457666-1561001,worker_only,male,44.0,7.316183688193949,9.571211584166727,1.7925501425438113,1.9393543353287377,9.463647947225006,18.992772581854002,20.53512962198323,52,11,23,0.9463328559682829,18.962289589901133,42.41941734380571,0
2019HU0282044-2982102,worker_only,male,43.0,4.440659042762393,5.55901993947965,1.923597121661221,1.927774566044224,13.614219578307225,32.86090559391221,32.94476575796761,42,7,19,0.941543146094644,20.731281855778292,38.92650177701841,0
2015001006542-701404,worker_only,male,23.0,6.025426050070494,7.934301079352833,1.6399187115655223,1.6549512125818424,10.16427319139785,19.382947817718637,19.57580257403376,49,7,19,0.944307045980338,21.100319854186754,38.732164918715576,0
2019HU0321990-952301,worker_only,male,30.0,5.228091464439854,7.315746639877897,2.249257857992073,2.284313448835719,10.258590484960607,32.93422952708271,33.413748392191394,57,7,18,0.9439383198292403,23.450747413066797,41.715970074161355,0
2019HU0388818-2307402,worker_only,female,24.0,4.531390757897363,5.769695679133431,2.541142877812813,2.6095976324609267,11.716416416936127,42.34423669848466,43.60582932945274,62,6,18,0.9443886134804508,15.942812924882823,27.78543958762309,0
2019HU0268044-5267104,student__age10_15,male,11.0,13.585944650311257,18.207099451455655,-3.3647205293863958,3.3647205293863958,11.856307028279398,-19.152395508241497,19.152395508241497,71,7,19,0.9317797122123812,20.465803025770338,49.322386592291146,3
2018HU0761031-1430506,student__age05_09,male,7.0,1.5897016345372517,2.298087880586387,2.121677154399214,2.121677154399214,8.411043698281233,103.07659461521507,103.07659461521507,62,8,22,0.982448643986858,13.938126192149651,51.32282820444168,0
2015000245097-695601,worker_only,female,63.0,4.816057404894843,5.729692420604577,2.2587395608417546,2.2587395608417546,13.477149968175347,39.5739874462716,39.5739874462716,41,6,17,0.9415527027340164,24.461148828598514,40.67684362313219,0
2015001428062-719901,worker_only,male,64.0,4.841698945460893,6.922252388965687,1.6492024685725066,1.6528343500064662,10.67894890396726,23.760537469203065,23.812265287915135,36,9,20,0.9419262843949785,11.167776905928665,21.901363612323173,0
2019HU0817252-3248002,worker_only,male,53.0,4.5614929948365095,6.69155682067376,2.2958322040681467,2.3006272977370688,12.048339563103259,33.72633866292709,33.79536735169165,63,14,26,0.9410030798865673,16.967815275081044,42.45121448557526,0
2015000996240-228702,worker_only,male,26.0,4.615201178669526,5.829974014772243,2.1441564586715676,2.1441564586715676,12.471403395433647,34.997585044589044,34.997585044589044,57,7,19,0.9411232953361823,22.974399784100864,42.877243841895265,0
2017000744723-1984805,worker_only,male,22.0,4.788306950920079,6.175977103353386,1.8349190331525493,1.8491959106944909,18.892356122003825,32.10913940901602,32.35076372799702,37,4,14,1.6696344726576395,23.66740169707944,41.44820677649682,0
2017000841484-4027203,worker_only,male,22.0,4.694534359563568,6.6932351670203465,2.206885318719028,2.21375982004942,10.652672573847834,36.87617440736389,36.983031286590844,57,7,17,0.9407553232589217,30.022035396773994,49.55640062894018,11
2017001124538-4841101,worker_only,male,24.0,6.860961410911339,9.759548781263687,1.8607141439432586,1.8607141439432586,10.410913287953498,21.916053858307524,21.916053858307524,57,7,20,1.6689108924794387,7.898305846800085,13.216769984163756,0
2019HU0858362-1937802,worker_only,male,69.0,8.568514409352238,12.471695775921582,-2.451092282507813,2.451092282507813,12.164938654382661,-17.939785808464578,17.939785808464578,63,11,26,0.945426179970786,9.192423089938037,22.185674227032344,0
2019HU0984788-1363705,worker_only,male,36.0,4.909587059724407,6.812962986168359,1.788330758463409,1.8509809518075007,10.577094889676054,28.160995195554,29.08001037614327,43,7,18,0.9441280321845648,22.189943524276373,40.51478721573179,0
2019HU1175058-1607701,worker_only,male,31.0,5.336339599437509,7.586164463788761,1.7480595075139207,1.781674295516596,9.29320452578904,24.83281516371299,25.290703185686002,46,9,22,0.9391353969407843,13.019914854925975,27.86283711452588,0
2019HU1273817-3318101,worker_only,female,23.0,4.730732807471124,6.652219006077874,1.87463348096959,1.87463348096959,13.739530986679252,30.025494133858317,30.025494133858317,32,4,17,0.9718504625725254,22.266182992299303,36.63299356140803,0
2015000538299-247701,worker_only,male,46.0,4.4107224280172765,6.301106811554517,2.0620457753460126,2.0620457753460126,9.568243484787608,33.36430483875495,33.36430483875495,45,6,18,0.9462481912458085,29.526631135241423,45.37851808660771,0
2015000761860-2682402,worker_only,male,30.0,7.117377665293781,9.163298896982363,2.116255973171624,2.2244555296421957,8.890889370230944,24.57368696965439,25.729059491028615,61,6,22,0.9434812178899018,13.331028550522921,23.624525130547624,0
2018HU1398375-3356202,worker_only,male,39.0,4.516470650894405,5.368171610003082,1.7084135809950727,1.7084135809950727,8.99228030124802,30.480860156252593,30.480860156252593,50,5,16,0.9694780994652679,40.47386562539519,65.30322903689816,0
