value,day,month,year,date,h3_polyfill
0.8799862268989622,1,1,2016,2016-01-01,88269000edfffff
1.5305915594637207,1,1,2016,2016-01-01,8826900101fffff
1.7460512603520155,1,1,2016,2016-01-01,8826900103fffff
1.3739685703241442,1,1,2016,2016-01-01,8826900105fffff
1.2963296857352715,1,1,2016,2016-01-01,8826900107fffff
2.5463689877252733,1,1,2016,2016-01-01,8826900109fffff
2.084369335927371,1,1,2016,2016-01-01,882690010bfffff
1.0876755077919327,1,1,2016,2016-01-01,882690010dfffff
0.9357989603714427,1,1,2016,2016-01-01,8826900111fffff
0.7999196603906069,1,1,2016,2016-01-01,8826900113fffff
1.1473595162743027,1,1,2016,2016-01-01,8826900115fffff
0.8017205212422425,1,1,2016,2016-01-01,8826900117fffff
0.9473165119463832,1,1,2016,2016-01-01,8826900119fffff
0.7201470161061089,1,1,2016,2016-01-01,882690011bfffff
1.3467730993852345,1,1,2016,2016-01-01,882690011dfffff
1.2411760008833064,1,1,2016,2016-01-01,8826900121fffff
0.7764721313971362,1,1,2016,2016-01-01,8826900123fffff
3.9194058143861015,1,1,2016,2016-01-01,8826900125fffff
1.3104918182751792,1,1,2016,2016-01-01,8826900127fffff
2.3350099730701523,1,1,2016,2016-01-01,8826900129fffff
1.5199566022128823,1,1,2016,2016-01-01,882690012bfffff
3.784980820786099,1,1,2016,2016-01-01,882690012dfffff
0.7365459699724942,1,1,2016,2016-01-01,8826900131fffff
0.6770371745682375,1,1,2016,2016-01-01,8826900133fffff
0.71072398426387,1,1,2016,2016-01-01,8826900135fffff
0.7029361124516108,1,1,2016,2016-01-01,8826900137fffff
0.8576712019611037,1,1,2016,2016-01-01,8826900139fffff
0.7990941847974008,1,1,2016,2016-01-01,882690013bfffff
0.6394918359534669,1,1,2016,2016-01-01,882690013dfffff
3.3354986990237983,1,1,2016,2016-01-01,8826900141fffff
2.935543942770831,1,1,2016,2016-01-01,8826900143fffff
3.5239701415458597,1,1,2016,2016-01-01,8826900145fffff
2.1784547961725975,1,1,2016,2016-01-01,8826900147fffff
2.0576893228954756,1,1,2016,2016-01-01,8826900149fffff
2.379813845388774,1,1,2016,2016-01-01,882690014bfffff
3.0025976142520387,1,1,2016,2016-01-01,882690014dfffff
1.614907352710228,1,1,2016,2016-01-01,8826900151fffff
0.9785588163175094,1,1,2016,2016-01-01,8826900153fffff
2.2638504050614205,1,1,2016,2016-01-01,8826900155fffff
1.5850096283385495,1,1,2016,2016-01-01,8826900157fffff
1.967864906563014,1,1,2016,2016-01-01,8826900159fffff
1.3379108341255797,1,1,2016,2016-01-01,882690015bfffff
2.389503744534265,1,1,2016,2016-01-01,882690015dfffff
3.0035478728086535,1,1,2016,2016-01-01,8826900161fffff
1.7574363471060477,1,1,2016,2016-01-01,8826900163fffff
4.085067303539908,1,1,2016,2016-01-01,8826900165fffff
4.429862509964874,1,1,2016,2016-01-01,8826900167fffff
2.3186315917201763,1,1,2016,2016-01-01,8826900169fffff
1.8639505528430984,1,1,2016,2016-01-01,882690016bfffff
2.948149230417332,1,1,2016,2016-01-01,882690016dfffff
0.5627060106780917,1,1,2016,2016-01-01,8826900181fffff
0.45447031575467306,1,1,2016,2016-01-01,8826900183fffff
0.7165857679079156,1,1,2016,2016-01-01,8826900185fffff
0.6616799938113884,1,1,2016,2016-01-01,8826900187fffff
0.5084149249479677,1,1,2016,2016-01-01,8826900189fffff
0.5639579397493345,1,1,2016,2016-01-01,882690018bfffff
0.5550219251670988,1,1,2016,2016-01-01,882690018dfffff
0.5405080849352116,1,1,2016,2016-01-01,8826900191fffff
0.6305408119501463,1,1,2016,2016-01-01,8826900193fffff
0.5480246187831372,1,1,2016,2016-01-01,8826900195fffff
0.5527205316198752,1,1,2016,2016-01-01,8826900197fffff
0.5907603004151482,1,1,2016,2016-01-01,8826900199fffff
0.5590191063450918,1,1,2016,2016-01-01,882690019bfffff
0.5663298685143096,1,1,2016,2016-01-01,882690019dfffff
0.6001545673384342,1,1,2016,2016-01-01,88269001a1fffff
0.5791642373822563,1,1,2016,2016-01-01,88269001a3fffff
0.948052968173068,1,1,2016,2016-01-01,88269001a5fffff
0.6379937933367337,1,1,2016,2016-01-01,88269001a7fffff
0.9131755268692541,1,1,2016,2016-01-01,88269001a9fffff
0.6045596450972067,1,1,2016,2016-01-01,88269001abfffff
0.8144558565633734,1,1,2016,2016-01-01,88269001adfffff
0.7093872891546709,1,1,2016,2016-01-01,88269001b1fffff
0.6609931358415287,1,1,2016,2016-01-01,88269001b3fffff
0.5869531772569143,1,1,2016,2016-01-01,88269001b5fffff
0.6577916513688475,1,1,2016,2016-01-01,88269001b7fffff
0.6037087421380308,1,1,2016,2016-01-01,88269001b9fffff
0.6167238566076871,1,1,2016,2016-01-01,88269001bbfffff
0.611767521643467,1,1,2016,2016-01-01,88269001bdfffff
0.6817070593620205,1,1,2016,2016-01-01,88269001c1fffff
0.6246095980126543,1,1,2016,2016-01-01,88269001c3fffff
0.7279943455068011,1,1,2016,2016-01-01,88269001c5fffff
0.60275455434703,1,1,2016,2016-01-01,88269001c7fffff
0.8039276713275039,1,1,2016,2016-01-01,88269001c9fffff
0.7857113162099254,1,1,2016,2016-01-01,88269001cbfffff
0.7701714920606741,1,1,2016,2016-01-01,88269001cdfffff
0.5601382990949101,1,1,2016,2016-01-01,88269001d1fffff
0.6323530871855156,1,1,2016,2016-01-01,88269001d3fffff
0.5829744844948953,1,1,2016,2016-01-01,88269001d5fffff
0.5800597561714341,1,1,2016,2016-01-01,88269001d7fffff
0.6799926583806695,1,1,2016,2016-01-01,88269001d9fffff
0.7141886220302156,1,1,2016,2016-01-01,88269001dbfffff
0.6540940645834777,1,1,2016,2016-01-01,88269001ddfffff
0.83116657737135,1,1,2016,2016-01-01,88269001e1fffff
0.9428922683473394,1,1,2016,2016-01-01,88269001e3fffff
0.876923759777575,1,1,2016,2016-01-01,88269001e5fffff
0.9931099233790128,1,1,2016,2016-01-01,88269001e7fffff
0.7103109254576718,1,1,2016,2016-01-01,88269001e9fffff
0.6845661908523608,1,1,2016,2016-01-01,88269001ebfffff
0.7907105555716899,1,1,2016,2016-01-01,88269001edfffff
2.2098482796353958,1,1,2016,2016-01-01,8826900201fffff
4.63340323497092,1,1,2016,2016-01-01,8826900203fffff
2.965219979291975,1,1,2016,2016-01-01,8826900205fffff
1.7905164606465165,1,1,2016,2016-01-01,8826900207fffff
4.15489164376854,1,1,2016,2016-01-01,8826900209fffff
4.794125509422777,1,1,2016,2016-01-01,882690020bfffff
2.881455804431086,1,1,2016,2016-01-01,882690020dfffff
5.2456083934301265,1,1,2016,2016-01-01,8826900211fffff
